"","playDate","genre","totalTime","playCount","trackName"
"1090",2012-05-17 02:34:37,"Rock",267133,16,"The Ghost Of Tom Joad"
"1091",2012-08-07 11:03:48,"Rap",46866,1,"Curtains Up"
"1092",2012-03-27 18:36:34,"Pop",303666,1,"Easy Ride"
"1093",2012-04-23 11:24:32,"Rock",331760,33,"Just Like Tom Thumb's Blues"
"1094",NA,"Pop",273266,0,"Mother And Father"
"1095",2012-03-27 21:14:21,"Country & Folk",224093,1,"Girl From The North Country"
"1096",2012-05-14 03:03:05,"Rock",210426,14,"Straight Time"
"1097",2012-07-10 08:50:56,"Pop",211133,2,"You're Beautiful [Acoustic Version]"
"1098",2012-07-10 08:54:19,"Pop",203213,1,"No Bravery [Live]"
"1099",2012-07-10 09:29:43,"Pop",246640,3,"Cry"
"1100",2012-09-06 21:49:44,"Pop",231266,2,"鴎という名の酒場"
"1101",2012-07-10 09:33:45,"Pop",241826,3,"No Bravery"
"1102",2012-09-27 22:42:38,"Traditional",186173,1,"『羽織の遊び』 廓遊びのパトロン探し"
"1103",2012-09-27 22:51:57,"Traditional",487000,1,"『羽織の遊び』 伊勢屋のキザ息子"
"1104",2012-09-27 22:55:07,"Traditional",189693,1,"『羽織の遊び』 羽織着用の至上命令"
"1105",2012-09-27 23:02:03,"Traditional",395600,1,"『羽織の遊び』 羽織の算段～サゲ"
"1106",2012-09-06 00:38:57,"Pop",302693,1,"滝の白糸"
"1107",2012-10-09 04:37:00,"ボイスメモ",10610,2,"7/4/12 1:32 "
"1108",2012-09-11 14:42:47,"Pop",267733,1,"終着駅は始発駅"
"1109",NA,"ボイスメモ",11678,0,"7/4/12 1:27 "
"1110",NA,"none",231293,0,"Track 05"
"1111",2012-09-11 17:00:03,"Pop",266093,2,"まつり"
"1112",2012-09-14 12:22:07,"Pop",288000,3,"年輪"
"1113",2012-07-22 01:53:54,"Alternative",204226,2,"Easier To Run"
"1114",NA,"none",223600,0,"Track 01"
"1115",NA,"none",246200,0,"Track 02"
"1116",NA,"none",390226,0,"Track 03"
"1117",NA,"none",270240,0,"Track 04"
"1118",2012-07-24 22:49:55,"Rock",252466,2,"Hide Your Love"
"1119",2012-09-14 12:01:00,"Pop",284040,3,"北の漁場"
"1120",2012-08-12 13:36:11,"Rock",273106,3,"Angie"
"1121",2012-07-24 22:45:42,"Rock",266760,2,"Silver Train"
"1122",2012-08-12 13:28:10,"Rock",355333,3,"Coming Down Again"
"1123",2012-08-12 13:31:38,"Rock",207826,3,"Doo Doo Doo Doo Doo (Heartbreaker)"
"1124",NA,"Rap",19400,0,"Paul (Skit)"
"1125",2012-09-17 15:19:50,"Indie Rock",462533,3,"D'You Know What I Mean?"
"1126",2012-09-14 11:27:37,"Pop",244093,2,"与作"
"1127",NA,"Rap",237346,0,"Medicine Ball"
"1128",2012-09-14 12:13:51,"Pop",279933,3,"川"
"1129",NA,"Rap",269613,0,"We Made You"
"1130",2012-07-12 16:21:22,"Pop",263933,8,"限りない欲望"
"1131",2012-03-05 23:58:59,"Pop",162000,6,"家へお帰り"
"1132",2012-07-12 16:13:26,"Pop",147066,8,"ハトが泣いている"
"1133",2012-07-12 16:16:58,"Pop",211400,8,"白い船"
"1134",NA,"Electronica",180480,0,"Shadow"
"1135",NA,"Rap",246640,0,"Same Song & Dance"
"1136",2012-03-06 00:46:13,"Pop",330840,7,"傘がない"
"1137",NA,"Electronica",247946,0,"A Clearing"
"1138",NA,"iTunes U",908006,0,"Voice of the Teachers' Union"
"1139",2012-07-22 01:47:45,"Alternative",175040,2,"Lying From You"
"1140",NA,"Traditional",481666,0,"『宿屋の富』 当日、湯島天神境内"
"1141",2012-09-10 10:28:21,"Traditional",329026,1,"『宿屋の富』 売れ残りの富札"
"1142",2012-09-10 10:22:52,"Traditional",370333,1,"『宿屋の富』 無限者?大いに語る"
"1143",NA,"iTunes U",1137960,0,"How to Deal with LGBT Issues in School"
"1144",2012-09-10 09:21:59,"Traditional",248733,1,"『宿屋の富』 出囃子「三下り中の舞」～マクラ"
"1145",2012-07-22 01:44:50,"Alternative",213933,2,"Somewhere I Belong"
"1146",2012-05-17 03:31:24,"Country & Folk",180666,10,"John Wesley Harding"
"1147",2012-07-22 01:41:17,"Alternative",187960,2,"Don't Stay"
"1148",NA,"Electronica",183493,0,"By This River"
"1149",NA,"Rock",153066,0,"MLK"
"1150",2012-07-06 12:50:34,"Classical",388106,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 25 A 2 Clav. Adagio (Zenph Version)"
"1151",NA,"Indie Rock",239280,0,"Turn Up The Sun"
"1152",NA,"Indie Rock",236200,0,"Mucky Fingers"
"1153",2012-08-24 02:47:25,"Indie Rock",288453,16,"Speed Of Sound"
"1154",NA,"Indie Rock",310213,0,"Lyla"
"1155",2012-07-06 12:42:14,"Classical",42240,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 22 Alla Breve A 1 Clav. (Zenph Version)"
"1156",NA,"Indie Rock",172933,0,"Love Like A Bomb"
"1157",2012-07-06 12:41:32,"Classical",102400,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 21 Canone Al Settima (Zenph Version)"
"1158",2012-07-06 12:44:06,"Classical",56813,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 24 Canone All'Ottava. A 1 Clav. (Zenph Version)"
"1159",2012-10-07 19:14:54,"Pop",245760,1,"Down To Earth"
"1160",2012-07-06 12:43:09,"Classical",54400,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 23 A 2 Clav. (Zenph Version)"
"1161",NA,"ボイスメモ",127243,0,"7/4/12 1:21 "
"1162",2012-03-30 23:34:31,"Jazz",183080,21,"Jolly Swagman"
"1163",2012-03-31 00:06:03,"Jazz",182360,20,"Old Town"
"1164",2012-04-03 13:46:26,"Jazz",203026,29,"And So It Goes"
"1165",2012-03-30 23:15:08,"Jazz",138533,21,"I Go To Rio"
"1166",2012-05-13 22:51:52,"Jazz",286600,21,"Nine Pound Hammer"
"1167",2012-02-10 16:02:02,"Pop",225173,2,"自転車に乗って"
"1168",2012-09-11 14:38:19,"Pop",237000,1,"歩"
"1169",NA,"Podcast",3132055,0,"Episode 23 – Making games with Flash/ Node.js and Scratch"
"1170",NA,"iTunes U",4632833,0,"18. iCloud Demo (December 1/ 2011)"
"1171",NA,"iTunes U",3073974,0,"Designing Multimedia iOS Apps (December 2/ 2011) - HD"
"1172",NA,"iTunes U",4226026,0,"19. Automated Testing (December 6/ 2011) - HD"
"1173",2012-10-07 17:44:58,"Pop",213120,1,"Stand By Me"
"1174",2012-08-07 09:46:45,"Rap",22693,5,"Paul Rosenberg (Skit)"
"1175",2012-10-07 17:48:01,"Pop",183880,1,"Imagine"
"1176",NA,"Other",829361,0,"８月３０日（木）「DigTag 藤木ＴＤＣのＣＤＴ」"
"1177",NA,"Pop",292973,0,"Give Peace A Chance"
"1178",2012-08-07 09:41:36,"Rap",272666,5,"Say Goodbye Hollywood"
"1179",NA,"Indie Rock",344466,0,"Who Feels Love?"
"1180",2012-08-07 09:37:03,"Rap",226440,5,"Soldier"
"1181",NA,"Indie Rock",267133,0,"Put Yer Money Where Yer Mouth Is"
"1182",2012-08-07 09:46:22,"Rap",290306,5,"Without Me"
"1183",NA,"Indie Rock",198826,0,"Fuckin' In The Bushes"
"1184",2012-08-06 05:34:40,"Rap",285560,4,"Drips"
"1185",NA,"Indie Rock",278666,0,"Go Let It Out"
"1186",NA,"Electronica",217226,0,"Blank Frank"
"1187",NA,"Electronica",276240,0,"On Some Faraway Beach"
"1188",NA,"Electronica",312133,0,"Driving Me Backwards"
"1189",NA,"Electronica",205333,0,"Cindy Tells Me"
"1190",NA,"Electronica",259573,0,"Dead Finks Don't Talk"
"1191",NA,"iTunes U",2468936,0,"Introduction to AVFoundation (October 21/ 2011) - HD"
"1192",NA,"iTunes U",4495462,0,"9. Table Views (October 25/ 2011) - HD"
"1193",NA,"iTunes U",3835636,0,"8. Controller Lifecycle & Image/Scroll/WebViews (October 20/ 2011) - HD"
"1194",NA,"Rock",270040,0,"A Man And A Woman"
"1195",NA,"Rock",303466,0,"Crumbs From Your Table"
"1196",2012-06-30 19:55:04,"Jazz",231666,1,"Oblivion"
"1197",NA,"Rock",281400,0,"Original Of The Species"
"1198",2012-06-30 19:45:33,"Jazz",250373,1,"I Didn't Know What Time It Was"
"1199",2012-06-30 19:51:12,"Jazz",338666,1,"Monk's Mood"
"1200",2012-06-30 19:38:00,"Jazz",220373,1,"It Could Happen To You"
"1201",2012-06-30 19:41:23,"Jazz",202893,1,"My Ship"
"1202",2012-05-29 03:19:36,"Jazz",424040,15,"All Of You"
"1203",2012-05-29 03:12:32,"Jazz",353986,15,"Ah-Leu-Cha"
"1204",2012-05-29 03:32:03,"Jazz",269426,15,"Tadd's Delight"
"1205",2012-05-29 03:27:33,"Jazz",477746,15,"Bye Bye Blackbird"
"1206",NA,"Rock",212466,0,"Blue Condition"
"1207",2012-05-29 03:39:54,"Jazz",471333,14,"Dear Old Stockholm"
"1208",NA,"Indie Rock",270893,0,"Trouble"
"1209",NA,"Rock",169466,0,"Tales Of Brave Ulysses"
"1210",NA,"Podcast",299728,0,"第9号「虚構新聞ニュース」2012年8月5日"
"1211",NA,"Rock",185933,0,"World Of Pain"
"1212",NA,"Rock",216933,0,"Dance The Night Away"
"1213",2012-10-05 02:22:13,"Traditional",1343333,1,"宿屋の富"
"1214",NA,"Rock",1006466,0,"Spoonful"
"1215",NA,"Rock",255160,0,"Crossroads"
"1216",NA,"Rock",908826,0,"Sweet Wine [Live At Winterland]"
"1217",NA,"Rock",572400,0,"I'm So Glad [Live At The Forum]"
"1218",NA,"Rock",444733,0,"Sunshine Of Your Love"
"1219",NA,"Rock",283040,0,"Tales Of Brave Ulysses [Live At Winterland]"
"1220",2012-09-26 19:38:50,"Rock",309800,1,"Holy Joe (Guilty Mix)"
"1221",2012-09-26 19:27:25,"Rock",302573,1,"Please"
"1222",2012-09-26 19:32:18,"Rock",293200,1,"Wake Up Dead Man"
"1223",NA,"Rock",154466,0,"Swlabr"
"1224",2012-07-29 20:45:27,"Rock",167626,7,"N.S.U."
"1225",2012-07-29 20:42:39,"Rock",176106,7,"I Feel Free"
"1226",2012-07-29 20:05:28,"Rock",121200,6,"Dreaming"
"1227",2012-07-29 20:03:27,"Rock",262373,6,"Sleepy Time Time"
"1228",2012-10-07 18:41:19,"Pop",187666,2,"Sour Candy"
"1229",2012-07-29 20:08:49,"Rock",200960,6,"Sweet Wine"
"1230",NA,"Indie Rock",257533,0,"High And Dry"
"1231",NA,"Electronica",208066,0,"Sky Saw"
"1232",NA,"Electronica",111493,0,"Over Fire Island"
"1233",NA,"Electronica",183133,0,"St. Elmo's Fire"
"1234",NA,"Electronica",150066,0,"In Dark Trees"
"1235",NA,"Electronica",183440,0,"The Big Ship"
"1236",NA,"Indie Rock",246200,0,"The Bends"
"1237",NA,"Jazz",499866,0,"Autumn Leaves"
"1238",NA,"Jazz",312106,0,"Sophisticated Lady"
"1239",NA,"Jazz",399933,0,"Morning Sprite"
"1240",NA,"Jazz",378066,0,"Someday My Prince Will Come"
"1241",NA,"Jazz",318093,0,"T.B.C. (Terminal Baggage Claim)"
"1242",NA,"iTunes U",910108,0,"第13回(5)：竹内　郁雄「情報とアートのインターフェース」"
"1243",NA,"iTunes U",907673,0,"第13回(7)：竹内　郁雄「情報とアートのインターフェース」"
"1244",NA,"Soundtrack",336546,0,"キミガタメ"
"1245",NA,"Soundtrack",401320,0,"星座"
"1246",2012-03-04 16:44:01,"Rock",238866,3,"Yesterday Once More"
"1247",2012-03-04 16:47:06,"Rock",185226,3,"We've Only Just Begun"
"1248",NA,"Electronica",430160,0,"Dunwich Beach/ Autumn/ 1960"
"1249",2012-03-04 16:50:53,"Rock",227466,3,"Superstar"
"1250",2012-09-21 12:33:22,"Indie Rock",320240,2,"Cloudburst"
"1251",2012-09-03 09:41:58,"Indie Rock",377106,1,"Columbia"
"1252",NA,"Electronica",205386,0,"Put A Straw Under Baby"
"1253",2012-09-21 12:42:18,"Indie Rock",267093,2,"Sad Song"
"1254",2012-07-26 22:12:01,"Alternative",183933,12,"Runaway"
"1255",2012-07-26 22:08:57,"Alternative",209000,12,"Crawling"
"1256",2012-07-26 22:51:29,"Alternative",200266,13,"Points Of Authority"
"1257",2012-07-26 22:48:09,"Alternative",203240,13,"With You"
"1258",NA,"Indie Rock",233226,0,"(Nice Dream)"
"1259",2012-07-26 22:15:11,"Alternative",189800,14,"By Myself"
"1260",2012-03-15 05:46:51,"Country & Folk",247520,8,"Poems/ Prayers And Promises"
"1261",2012-07-11 23:39:21,"Country & Folk",100746,1,"You're No Good"
"1262",2012-09-18 14:13:40,"Pop",244333,6,"Soon The New Day"
"1263",NA,"Electronica",284373,0,"China My China"
"1264",2012-09-18 14:02:31,"Pop",205213,7,"The Best Part"
"1265",2012-09-18 13:53:24,"Pop",180093,7,"Ruler Of My Heart"
"1266",2012-03-28 18:41:21,"Country & Folk",197413,9,"Rhymes & Reasons"
"1267",2012-09-18 14:09:36,"Pop",266826,7,"Life Is Better"
"1268",2012-03-15 06:55:17,"Country & Folk",192026,9,"Take Me Home Country Roads"
"1269",2012-09-18 14:05:09,"Pop",158573,7,"Take Off Your Cool"
"1270",2012-03-15 06:35:00,"Country & Folk",330093,7,"Sweet Surrender"
"1271",2012-04-23 23:00:06,"Rock",193186,4,"Sweet Emotion"
"1272",2012-03-28 00:39:09,"Country & Folk",349000,5,"The Lonesome Death Of Hattie Carroll"
"1273",NA,"Indie Rock",228200,0,"Go Slowly"
"1274",NA,"Electronica",331293,0,"Lantern Marsh"
"1275",NA,"Indie Rock",299120,0,"Down Is The New Up"
"1276",NA,"Indie Rock",63960,0,"MK 1"
"1277",2012-06-11 01:39:43,"Jazz",337466,4,"XYZ"
"1278",2011-12-31 17:54:44,"Country & Folk",275146,5,"North Country Blues"
"1279",2012-07-06 00:41:26,"Jazz",148400,6,"Cherokee II"
"1280",2011-12-31 17:58:17,"Country & Folk",213000,5,"Only A Pawn In Their Game"
"1281",2012-07-06 00:38:58,"Jazz",387173,6,"Autumn Leaves"
"1282",2011-12-31 18:02:20,"Country & Folk",280920,5,"Boots Of Spanish Leather"
"1283",2012-07-06 00:32:31,"Jazz",215760,6,"In The Afterglow"
"1284",2011-12-31 17:20:34,"Country & Folk",198533,4,"When The Ship Comes In"
"1285",2012-07-06 00:28:55,"Jazz",243600,6,"Memories Of You"
"1286",2012-02-13 19:38:29,"R&B",299733,2,"It Was A Very Good Year"
"1287",2012-07-11 23:50:55,"Country & Folk",142880,1,"Fixin' To Die"
"1288",2012-03-27 17:27:32,"R&B",274906,2,"Do I Ever Cross Your Mind"
"1289",2012-02-13 19:48:10,"R&B",265200,1,"Sinner's Prayer"
"1290",2012-04-23 22:52:27,"Rock",246866,4,"The Other Side"
"1291",2012-03-27 23:14:38,"R&B",315893,4,"Hey Girl"
"1292",2012-08-11 23:52:36,"Indie Rock",235693,14,"Creep"
"1293",2012-08-12 00:46:53,"Indie Rock",208600,15,"You"
"1294",2012-03-28 22:55:50,"R&B",272600,13,"Heaven Help Us All"
"1295",2012-08-07 20:34:02,"Pop",176986,11,"Man Of The Hour"
"1296",NA,"Rock",280800,0,"Sunshine Of Your Love [Live At The Glen Campbell Show]"
"1297",2012-09-18 12:33:24,"Pop",205933,12,"Tell Yer Mama"
"1298",2012-09-18 12:29:58,"Pop",185680,12,"December"
"1299",2012-05-13 21:55:36,"Rock",167333,21,"Love Me Tender"
"1300",2012-06-15 23:30:06,"Rock",120000,46,"All Shook Up"
"1301",2012-03-27 17:36:08,"Rock",124666,19,"Don't Be Cruel"
"1302",2012-03-27 23:40:42,"Rock",137666,20,"Hound Dog"
"1303",2012-03-29 07:09:20,"Rock",148000,19,"Jailhouse Rock"
"1304",2012-03-28 01:22:58,"Pop",217866,1,"Love Profusion"
"1305",NA,"Pop",279626,0,"Nobody Knows Me"
"1306",2012-07-26 04:33:41,"Electronica",388240,10,"Circlewave"
"1307",NA,"Pop",288373,0,"Nothing Fails"
"1308",NA,"Pop",294466,0,"Intervention"
"1309",2012-07-26 04:18:40,"Electronica",113040,10,"Telluric Piece"
"1310",NA,"Pop",229466,0,"X-Static Process"
"1311",2012-07-26 04:27:13,"Electronica",513226,10,"District Line II"
"1312",2012-03-28 00:17:36,"Country & Folk",201240,1,"Lay Lady Lay"
"1313",2012-07-26 04:12:41,"Electronica",464760,11,"Steinbolt"
"1314",2012-07-26 04:16:47,"Electronica",246133,11,"An Arched Pathway"
"1315",2012-07-10 09:21:59,"Pop",264680,3,"So Long/ Jimmy"
"1316",2012-07-10 09:17:35,"Pop",213200,3,"Out Of My Mind"
"1317",2012-07-10 09:14:02,"Pop",244320,3,"Tears And Rain"
"1318",2012-07-10 09:09:57,"Pop",258066,3,"Goodbye My Lover"
"1319",NA,"ボイスメモ",113242,0,"2/4/12 4:00 "
"1320",NA,"Podcast",283167,0,"第12号「虚構新聞ニュース」2012年9月16日"
"1321",NA,"ボイスメモ",46786,0,"2/6/12 6:20 "
"1322",2012-07-10 09:25:36,"Pop",216906,4,"Billy"
"1323",2012-07-26 22:27:43,"Alternative",157173,10,"Cure For The Itch"
"1324",2012-07-22 15:21:34,"Rock",151733,4,"Good Times/ Bad Times"
"1325",2012-09-08 00:13:46,"Traditional",381266,1,"船徳 / 舟乗り込み～竹屋のおじさん"
"1326",2012-09-14 12:09:11,"Pop",264000,3,"夫婦絶唱"
"1327",NA,"Podcast",3592008,0,"9月5日 夜10時NHKジャーナル"
"1328",2012-09-14 12:26:03,"Pop",235466,4,"愛の道"
"1329",2012-09-10 09:17:50,"Traditional",140666,1,"『愛宕山』 生還～サゲ～追い出し"
"1330",2012-09-07 00:48:34,"Pop",276133,1,"雨の桟橋"
"1331",2012-09-07 00:43:58,"Pop",207160,1,"さざんか"
"1332",2012-08-12 13:22:15,"Rock",239000,3,"100 Years Ago"
"1333",NA,"Podcast",3184065,0,"26 – Kyle McDonald meets the Secret Service"
"1334",NA,"none",83963,0,"YORU_BN"
"1335",NA,"none",86563,0,"ASA"
"1336",2012-08-07 00:15:24,"Indie Rock",318840,10,"Spies"
"1337",2012-08-12 13:18:16,"Rock",293733,3,"Dancing With Mr. D."
"1338",2012-10-05 00:33:02,"Alternative",106360,6,"Victimized"
"1339",NA,"Rock",219640,0,"I Fall Down"
"1340",NA,"Rock",213400,0,"Hey Now Princess [Demo]"
"1341",2012-09-07 23:36:27,"Traditional",667293,1,"明烏 / 登楼後の悲喜劇"
"1342",2012-03-29 05:11:07,"Rock",210573,2,"My Man"
"1343",NA,"iTunes U",953784,0,"On the Education Beat"
"1344",2012-03-11 20:33:40,"Rock",264093,1,"On The Border"
"1345",2012-03-11 20:37:19,"Rock",218373,1,"James Dean"
"1346",NA,"iTunes U",771183,0,"The Smarter Charter Starter"
"1347",2012-03-11 20:41:41,"Rock",261893,1,"Ol' 55"
"1348",2012-03-11 20:44:55,"Rock",194666,1,"Is It True"
"1349",2012-05-17 03:07:01,"Rock",313093,2,"Disco Apocalypse"
"1350",2012-03-30 18:25:58,"Jazz",224600,4,"Countrywide"
"1351",2012-03-31 00:14:20,"Jazz",237666,1,"Pan Man [Album Version]"
"1352",2012-07-22 00:37:28,"Rock",157293,1,"I'm A King Bee"
"1353",2012-09-10 14:00:29,"Traditional",51933,2,"『宿屋の富』 主人公宿へ帰る"
"1354",2012-08-07 00:10:05,"Indie Rock",299666,10,"Shiver"
"1355",2012-09-10 13:58:17,"Traditional",166200,2,"『宿屋の富』 子の千三百六十五番"
"1356",2012-07-22 00:40:03,"Rock",154666,1,"Carol"
"1357",2012-09-10 14:03:36,"Traditional",187000,1,"『宿屋の富』 宿の亭主の喜び～サゲ～追い出し"
"1358",2012-07-06 12:38:20,"Classical",46053,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 18 A 1 Clav. Canone Alla Quinta (Zenph Version)"
"1359",2012-07-06 12:39:02,"Classical",42626,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 19 A 1 Clav. (Zenph Version)"
"1360",2012-07-06 12:36:40,"Classical",77360,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 16 Ouverture A 1 Clav. (Zenph Version)"
"1361",2012-07-06 12:37:34,"Classical",53066,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 17 A 2 Clav. (Zenph Version)"
"1362",2012-07-06 12:39:50,"Classical",47466,2,"Bach: Goldberg Variations/ BWV 988 - Variatio 20 A 2 Clav. (Zenph Version)"
"1363",2012-08-24 03:29:06,"Indie Rock",297026,18,"What If"
"1364",2012-09-14 11:47:41,"Pop",225800,2,"加賀の女"
"1365",NA,"Rap",297520,0,"Crack A Bottle"
"1366",NA,"Rap",89186,0,"Steve Berman (Skit)"
"1367",NA,"Rap",371453,0,"Underground"
"1368",2012-07-06 11:46:17,"Classical",34133,1,"Bach: Goldberg Variations/ BWV 988 - Variatio 6 A 1 Clav. Canone Alla Seconda (1955)"
"1369",NA,"Podcast",279066,0,"第2号「虚構新聞ニュース」2012年4月15日"
"1370",2012-03-14 10:51:49,"Rock",246400,3,"Take A Chance On Me"
"1371",2012-09-10 17:58:34,"Traditional",868840,1,"『お直し』　転落の人生～奈落の決断"
"1372",2012-05-17 02:38:28,"Rock",231533,5,"Dancing Queen"
"1373",2012-03-14 10:47:42,"Rock",243626,3,"Knowing Me/ Knowing You"
"1374",2012-06-18 13:34:37,"Rock",226933,7,"Brain Damage"
"1375",NA,"Podcast",307069,0,"第1号「虚構新聞ニュース」2012年4月1日"
"1376",2012-06-18 13:36:49,"Rock",131546,6,"Eclipse"
"1377",NA,"Podcast",321802,0,"第10号「虚構新聞ニュース」2012年8月19日"
"1378",2012-09-26 13:43:13,"Rock",330266,1,"New York"
"1379",NA,"Rock",341840,0,"The Wanderer"
"1380",2012-08-07 10:03:35,"Rap",320733,5,"Hailie's Song"
"1381",2012-08-07 10:04:08,"Rap",33106,5,"Steve Berman (Skit)"
"1382",2012-08-07 09:52:24,"Rap",339640,5,"Sing For The Moment"
"1383",2012-07-03 01:41:00,"Jazz",338666,8,"Monk's Mood"
"1384",2012-08-06 06:01:46,"Rap",268960,4,"When The Music Stops"
"1385",2012-09-26 13:52:29,"Rock",223840,1,"The Ground Beneath Her Feet (UK only)"
"1386",NA,"Indie Rock",400240,0,"Listen Up"
"1387",2012-07-03 01:44:52,"Jazz",231666,8,"Oblivion"
"1388",2012-10-09 05:51:00,"Pop",215173,4,"Sunshine On My Shoulders"
"1389",2012-10-07 18:54:04,"Pop",215866,1,"One Time"
"1390",2012-10-09 05:43:43,"Pop",140480,5,"Tell Me"
"1391",NA,"Indie Rock",380760,0,"Whatever"
"1392",NA,"Indie Rock",261306,0,"(It's Good) To Be Free"
"1393",NA,"Indie Rock",254093,0,"Fade Away"
"1394",2012-09-18 14:57:21,"Pop",258400,31,"Wish I Could"
"1395",NA,"Electronica",493746,0,"Brutal Ardour"
"1396",NA,"Electronica",319746,0,"French Catalogues"
"1397",2012-10-07 19:10:48,"Pop",256800,1,"Favorite Girl"
"1398",NA,"Electronica",223680,0,"Backwater"
"1399",NA,"Electronica",232786,0,"No One Receiving"
"1400",NA,"Voice Memo",56097,0,"2/10/12 5:47 "
"1401",NA,"Electronica",175200,0,"Kurt's Rejoinder"
"1402",NA,"Traditional",2136666,0,"どうらんの幸助"
"1403",NA,"iTunes U",4431465,0,"7. UIToolbar and iPad Apps (October 18/ 2011) - HD"
"1404",2012-05-29 18:13:42,"Rock",271600,21,"Strawberry Fields Forever"
"1405",NA,"iTunes U",4283617,0,"6. Multiple MVCs and Segues (October 13/ 2011) - HD"
"1406",NA,"Pop",239400,0,"あの時の約束"
"1407",NA,"Rock",324400,0,"Dirty Day"
"1408",NA,"iTunes U",4477411,0,"5. Protocols and Gestures (October 11/ 2011) - HD"
"1409",NA,"Traditional",1527933,0,"植木屋娘"
"1410",2012-05-29 18:16:50,"Rock",187680,19,"Within You Without You/Tomorrow Never Knows"
"1411",2012-08-24 02:42:37,"Indie Rock",274146,16,"X&Y"
"1412",NA,"Rock",237933,0,"Miracle Drug"
"1413",NA,"Rock",347866,0,"City Of Blinding Lights"
"1414",2012-06-30 19:34:20,"Jazz",216293,1,"This Nearly Was Mine"
"1415",2012-06-30 19:30:43,"Jazz",392400,1,"Lush Life"
"1416",2012-05-29 18:21:00,"Rock",250480,19,"Lucy In The Sky With Diamonds"
"1417",NA,"Voice Memo",5780,0,"5/21/12 5:56 "
"1418",NA,"Voice Memo",27792,0,"5/1/12 20:00 "
"1419",NA,"Rap",265333,0,"As The World Turns"
"1420",NA,"Rap",211906,0,"I'm Shady"
"1421",2012-05-29 03:45:52,"Jazz",358000,16,"'Round Midnight"
"1422",NA,"Rap",254066,0,"Still Don't Give A Fuck"
"1423",2012-07-02 20:41:39,"Jazz",498666,3,"STRAIGHT TO THE TOP"
"1424",2012-07-02 20:47:44,"Jazz",365160,3,"MBALI AFRICA"
"1425",2012-07-02 20:26:26,"Jazz",395000,3,"GOOD FOR ALL NIGHT"
"1426",2012-07-02 20:33:20,"Jazz",414000,3,"BAGAMOYO / ZANZIBAR"
"1427",NA,"iTunes U",3476443,0,"11-実空間とのインタラクションの演習（２）"
"1428",NA,"iTunes U",3255289,0,"Xcode and Source Code Management (October 7/ 2011) - HD"
